Label,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Peak_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Peak_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Peak_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Peak_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Peak_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Peak_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,Angle_C6,Roundness_C6,Variance_C6,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6
WASP_3o027_out.FIT,0,59739.78605,2459739.786,2459739.786,2459739.788,2459739.789,1.25393847,52.83333498,17.96266805,3.5,14.61261833,35.80164722,12.17071346,22.65995,1.4,20,35,53,0.063175197,0.015448484,0.059860262,0.049211851,5.515375009,0.036147692,0.000287197,0.000250142,0.000297788,0.000284269,0.01935003,0.000270819,219.9719205,61.75890465,201.0161547,173.1172439,285.0318526,133.4752712,2442265.709,2010.309442,1241.94552,2082.873441,18.57544055,35.66129294,154290.6165,1613.124053,689.8168379,1037,44.99559574,4314,10.77297662,15.36047878,20.59032121,0.990653023,24987.58978,973.2246264,1783.487599,18.5788447,35.70726065,37155.30888,600.888244,295,45.86373166,12.69347361,14.70504432,73.22084915,0.962992679,1918.537692,1941.399225,1617.341247,18.5666378,35.73319001,137937.6793,676.7815217,1054,45.25,10.8707788,14.45660885,21.79127577,0.996795015,23548.35046,1872.39002,1809.733075,18.56750376,35.70355853,114551.1423,655.0531343,651,44.02844639,15.98003825,17.90683692,79.17112531,0.912987791,9538.239964,1059.065237,1149.508205,18.57779684,35.80481033,2067419.18,1546.100895,12979,47.41245567,11.51092688,16.0510736,1.51521507,0.992617931,3892480.87,1129.802111,967.9311414,18.57691262,35.83274768,85202.39876,634.6034666,553,44.37550562,11.19608659,16.76886951,336.2013889,0.997588068,6084.284949,1613.124053,4293,1613.124053,4416,1613.124053,4570,1613.124053,4512,1613.124053,4450
WASP_3o028_out.FIT,0,59739.78674,2459739.787,2459739.787,2459739.789,2459739.79,1.255196677,52.75734558,17.96266805,3.5,14.62188278,35.80765278,9.573058696,22.23759668,1.4,20,35,53,0.065806961,0.019458133,0.061702685,0.048342106,5.325462258,0.036027691,0.000280754,0.000244,0.000290668,0.000276954,0.017686709,0.000262859,234.3938301,79.74650023,212.2786707,174.5489577,301.0996637,137.0610118,2456964.163,1987.810525,1240.653235,2083.501075,18.5754599,35.6612287,161685.344,1553.551201,677.2851291,1417,41.87388393,4480,9.316346707,14.42253691,281.9723382,0.999474076,36378.21217,972.2241214,1784.944858,18.57886053,35.7070294,46895.43794,586.894065,377,42.878662,8.771097422,17.18987931,45.99123358,0.989729389,2477.048914,1940.1106,1618.101339,18.56665308,35.73309692,142790.7159,662.6426188,1591,42.04269366,9.049080261,13.53767291,294.1587659,0.992021428,35998.4457,1871.428037,1810.729698,18.56751464,35.7034395,113297.7702,642.6875458,940,44.38674153,14.14408804,16.64952134,88.36516374,0.823917504,13950.52592,1057.703407,1150.173608,18.57781048,35.80468452,2068539.719,1539.752124,17760,45.42413718,7.901696853,14.55351046,336.0205214,0.996814564,5596932.481,1128.321234,968.6098601,18.57692527,35.83262685,85440.52024,619.6506378,722,43.26057418,8.256042889,15.20532105,338.4795002,0.998450847,8458.937806,1553.551201,4574,1553.551201,4544,1553.551201,4631,1553.551201,4607,1553.551201,4563
WASP_3o029_out.FIT,0,59739.78744,2459739.787,2459739.787,2459739.79,2459739.79,1.25927978,52.51269196,17.96266805,3.5,14.61723778,35.77021667,10.84697145,22.51705763,1.4,20,35,53,0.065953912,0.017012945,0.062260684,0.049146901,5.332730709,0.037048872,0.000286144,0.000246577,0.000296186,0.000282326,0.018023533,0.000267781,230.4916539,68.99650947,210.2078312,174.0788372,295.8759886,138.3549742,2441477.995,1995.389756,1240.527549,2083.940541,18.57545473,35.66124929,161025.0244,1592.84366,686.1078342,1223,43.87651332,4543,8.956193873,15.04956733,13.91775762,0.999148145,29456.67317,971.6843228,1785.242282,18.57886255,35.70702226,40841.88977,591.0527001,365,43.9177133,10.24400148,15.82641872,346.5241535,0.99662606,2122.414911,1939.663356,1617.99358,18.56665789,35.73316829,143098.6691,670.6173975,1206,43.03573749,11.48121196,14.42801127,319.1743901,0.999832619,26545.07545,1870.976628,1810.682452,18.56751839,35.70352484,114370.1394,650.4277588,733,43.73036649,13.96526274,17.10644132,84.88737198,0.874882409,11472.80495,1057.720251,1150.429693,18.57781083,35.80462573,2055944.785,1538.487266,13645,44.9214876,10.36767796,15.67883529,330.3755264,0.989906921,4237047.324,1128.584424,968.9892362,18.57692349,35.83253983,87222.51123,626.5061476,601,42.0747541,10.06748066,16.57336344,320.3171792,0.980476157,6855.380052,1592.84366,4618,1592.84366,4617,1592.84366,4584,1592.84366,4598,1592.84366,4575
WASP_3o030_out.FIT,0,59739.78813,2459739.788,2459739.788,2459739.79,2459739.791,1.261672984,52.37065672,17.96266805,3.5,14.62013056,35.77908611,9.772208217,22.60067349,1.4,20,35,53,0.06621906,0.019863678,0.064356235,0.050569772,5.069844599,0.038067556,0.000282783,0.000246381,0.000295031,0.000279518,0.016342364,0.000266539,234.1691538,80.62169286,218.1340234,180.9176818,310.2271322,142.8216673,2476686.213,2004.570314,1240.825819,2083.603759,18.5754617,35.66129911,164003.8339,1604.695501,687.670525,1356,42.36616327,4569,10.16180336,14.38149126,334.5559538,0.998242283,34619.54762,972.3821167,1784.657694,18.57886346,35.70708111,48237.91499,597.1156681,383,42.22076789,9.430576924,17.11912523,32.27730083,0.970029973,2656.619237,1940.229277,1618.316626,18.56665211,35.73310115,149752.6816,675.6874986,1537,40.92461197,9.273089634,13.9297351,308.9219681,0.986505893,34720.18568,1871.452917,1810.911918,18.56751571,35.7034757,119216.6965,651.9457352,924,40.83754116,13.54712667,17.50512898,87.86711175,0.890824846,13717.0965,1058.251707,1150.408603,18.57780861,35.80462424,2068654.974,1543.052667,16136,43.94174332,8.8374943,14.98031714,327.1829328,0.991795958,4968589.742,1128.911491,968.2189998,18.57692309,35.83267814,90823.94604,631.7884529,802,41.69455511,7.383158419,16.75769694,309.9225659,0.988697016,8256.887999,1604.695501,4584,1604.695501,4510,1604.695501,4555,1604.695501,4566,1604.695501,4518
WASP_3p001_out.FIT,0,59739.79718,2459739.797,2459739.797,2459739.799,2459739.8,1.306407989,49.88460871,17.96266805,3.5,14.603065,35.77595,9.08750451,22.08812609,1.4,20,35,53,0.064840193,0.016856258,0.062496447,0.049402867,5.426603721,0.034263972,0.000281694,0.000242684,0.000293139,0.000279522,0.018358456,0.000262189,230.1793229,69.45756267,213.1976356,176.7407769,295.5915109,130.6843765,2451871.717,1989.869085,1240.121741,2083.160171,18.57546214,35.66126503,158979.8348,1532.736919,678.5199185,1522,45.98305851,4427,6.876677108,14.43898118,17.83041689,0.998896374,34078.64712,972.1190296,1784.145534,18.57885815,35.70706981,40644.27091,584.2878787,382,45.66252541,8.626193203,15.75766706,301.57286,0.98105287,2086.227286,1939.957018,1618.468248,18.5666523,35.73312344,144220.0305,666.2347342,1560,45.91862008,10.05679742,13.94452413,285.5769436,0.997946678,33174.80239,1870.963921,1810.869591,18.56751691,35.70350436,115427.0638,646.4350752,888,46.5644725,13.2366202,16.45524586,85.36489201,0.817873013,13574.05189,1058.252813,1149.944092,18.57780522,35.80462694,2070352.672,1540.878823,15963,47.56512981,8.294485033,15.42492048,337.0777081,0.992963138,4872888.932,1129.203472,968.4452873,18.57691817,35.83256833,81227.68026,618.1683237,705,45.54268847,7.434254103,15.16235409,333.7667135,0.99659439,7607.686594,1532.736919,4427,1532.736919,4522,1532.736919,4436,1532.736919,4468,1532.736919,4404
WASP_3p002_out.FIT,0,59739.79788,2459739.798,2459739.798,2459739.8,2459739.801,1.310048771,49.69519114,17.96266805,3.5,14.60143972,35.784425,8.287813711,21.69430722,1.4,20,35,53,0.064064937,0.017083499,0.060888295,0.048598544,5.49850817,0.034495285,0.000287681,0.000248945,0.000298275,0.000285125,0.01921546,0.000268854,222.6940147,68.62361576,204.134793,170.4461984,286.150216,128.3051189,2425184.098,1998.125054,1240.334388,2083.529329,18.57546287,35.66123124,155369.2666,1478.568483,685.8363883,1607,58.4993033,4306,7.226753009,14.20337311,64.73332804,0.997886709,35438.06889,972.1118746,1784.607102,18.57886048,35.7070346,40734.73905,592.7007242,366,56.8409247,7.723420942,17.39119568,3.998240877,0.984380282,1940.135403,1940.244875,1618.727352,18.56665113,35.73307498,139190.2675,672.160007,1673,58.27577612,7.797579919,13.44600281,89.83815156,0.999962703,36134.81156,1871.232692,1811.141047,18.56751639,35.70345305,112398.0345,653.016775,952,58.96098889,13.51507647,16.56830118,79.21125259,0.873022243,14573.94207,1058.535888,1150.045484,18.57780016,35.80462428,2051993.2,1539.484584,17971,60.04687863,6.87379124,15.22768777,334.6434479,0.995013831,5177543.664,1129.537175,968.6584977,18.57691157,35.83254024,80867.85663,626.8706526,810,57.48162609,6.590260685,14.45640083,313.5545426,0.99319109,8398.799395,1478.568483,4369,1478.568483,4413,1478.568483,4409,1478.568483,4309,1478.568483,4354
WASP_3p003_out.FIT,0,59739.79857,2459739.799,2459739.799,2459739.801,2459739.802,1.312814755,49.55247644,17.96266805,3.5,14.60420056,35.79361667,9.704775149,22.50827973,1.4,20,35,53,0.062065283,0.017502888,0.060761297,0.047927062,5.468372589,0.035604747,0.000295693,0.000259478,0.000306341,0.00029365,0.019660074,0.000279968,209.8977322,67.4541742,198.3454757,163.2114652,278.1460873,127.1743967,2428352.531,2035.260737,1240.038388,2083.649938,18.57545629,35.66124044,150716.3872,1591.602015,706.8483966,1345,59.94120381,4303,8.770744036,14.07678638,297.1601287,0.997839705,29981.70899,972.280443,1784.497618,18.57885127,35.70703592,41772.05097,618.3348957,379,56.84585522,8.38123868,16.01779702,68.22634055,0.961623527,2040.585224,1940.014368,1619.093094,18.56665045,35.73300341,139098.0711,691.5801003,1468,56.54994338,9.697984947,13.6943419,282.5540848,0.995144986,30643.42098,1870.822556,1811.519663,18.56751583,35.70339014,111060.9756,674.2200301,804,58.03897295,14.11507287,16.71758108,87.57701966,0.865746897,12026.00043,1058.286494,1150.411229,18.57780391,35.80454122,2052933.135,1549.460733,16326,60.58220109,8.549437526,15.1218957,320.7381561,0.993236045,4829582.641,1129.404991,968.8412954,18.57691574,35.83249649,83488.29845,652.8889469,689,58.42586751,8.714172838,15.83419511,308.9591137,0.985715739,7345.443089,1591.602015,4379,1591.602015,4415,1591.602015,4362,1591.602015,4416,1591.602015,4438
WASP_3p004_out.FIT,0,59739.79927,2459739.799,2459739.799,2459739.801,2459739.802,1.316470995,49.36537912,17.96266805,3.5,14.604035,35.77556667,8.947371479,21.83240742,1.4,20,35,53,0.0635904,0.017525771,0.061283887,0.049638349,5.41850111,0.034703707,0.000286425,0.000249167,0.000298886,0.000286306,0.018737801,0.000269101,222.0139953,70.33746897,205.0412235,173.3750904,289.1748701,128.9618713,2439553.131,2006.632221,1239.874072,2083.029796,18.57545678,35.66133294,155132.1592,1497.452748,686.9995616,1431,57.98643761,4424,7.257133716,14.30781772,331.5576017,0.999428974,33854.15577,971.7322032,1783.911766,18.57885607,35.70716672,42018.6413,596.4418685,380,56.02808861,6.920010634,16.06386247,353.1152483,0.985829256,2267.749722,1939.962483,1618.384735,18.56665334,35.73313893,140872.1075,677.2205694,1460,57.95125858,8.432081784,13.36342281,321.2152514,0.995167807,33548.0542,1870.800674,1810.89737,18.56751788,35.70350534,115368.6781,658.743198,809,57.73111783,14.4966713,17.00351289,84.74698377,0.844232515,12942.98741,1057.975953,1149.476503,18.57780384,35.8047064,2059471.693,1542.751289,15552,60.4749499,8.231270021,15.3017273,330.5126001,0.994487978,4884682.75,1128.94129,967.9236218,18.5769165,35.83263426,81822.01094,631.0135709,726,57.80997518,8.34706142,15.07438643,84.41064279,0.996512145,8202.161205,1497.452748,4379,1497.452748,4370,1497.452748,4303,1497.452748,4491,1497.452748,4431
WASP_3p005_out.FIT,0,59739.79996,2459739.8,2459739.8,2459739.802,2459739.803,1.32018739,49.17698486,17.96266805,3.5,14.60431361,35.74545278,9.691186799,22.3365212,1.4,20,35,53,0.0646581,0.018678543,0.063383691,0.048368783,5.341487813,0.03478192,0.000294887,0.000258549,0.000308942,0.000293202,0.018795495,0.00027681,219.2642073,72.24373935,205.163524,164.9676649,284.1897971,125.6528759,2422313.041,2025.338437,1240.162595,2082.315808,18.57545863,35.66141548,156622.1578,1567.403969,702.2013252,1429,58.18931818,4400,8.207710836,14.59692144,328.538169,0.998341078,31662.28417,972.0222096,1782.88705,18.57885814,35.70724336,44415.65775,613.744933,342,56.09323,11.23745612,16.46639608,305.5858793,0.976730309,2132.031532,1939.942407,1617.565796,18.56665279,35.73328478,144383.5768,693.335311,1645,57.94613102,8.955242472,14.01811044,316.3401148,0.996947951,32389.06002,1870.905718,1810.363127,18.56751724,35.70360135,111758.7009,671.1233913,863,58.0121609,13.17332031,16.5881541,86.88954267,0.822379314,12456.59435,1058.184675,1148.997887,18.57780652,35.80465311,2040334.377,1542.326983,15132,59.35435028,8.530620325,15.27811779,326.2701314,0.987063682,4659582.689,1129.056982,967.5158773,18.57692033,35.83256179,81420.72834,644.5308075,686,56.63285911,8.042770739,15.32960798,318.6375428,0.986969121,7145.693061,1567.403969,4387,1567.403969,4381,1567.403969,4276,1567.403969,4425,1567.403969,4358
WASP_3p006_out.FIT,0,59739.80066,2459739.801,2459739.801,2459739.803,2459739.804,1.321973211,49.08708626,17.96266805,3.5,14.61217722,35.75240556,10.31524727,21.80400956,1.4,20,35,53,0.066820889,0.017761214,0.062529819,0.047902372,5.42678879,0.034752015,0.000290404,0.000251117,0.000300468,0.000285414,0.018846446,0.000269847,230.0963332,70.72879736,208.1078645,167.8346057,287.9475974,128.7841626,2428092.692,2002.765401,1240.529013,2083.829023,18.57545002,35.66130796,162247.3131,1493.559747,692.3117901,1252,58.12468543,4371,9.446659628,15.0855934,343.4650978,0.994491355,33001.7203,971.9677818,1784.498965,18.57885741,35.70710513,42373.27239,598.1324303,368,57.47038724,8.990646887,16.41903605,17.21136661,0.983001266,2203.13836,1940.417904,1619.095082,18.56664833,35.73305104,142893.1151,676.4367813,1355,57.98038779,9.856071738,14.03150942,329.3607401,0.985515146,31189.5366,1871.460368,1811.575343,18.56751135,35.7034501,110994.5003,655.0890139,733,58.69151612,14.03521151,16.62714294,83.41103408,0.840387898,12193.48716,1058.511341,1150.424792,18.57780475,35.80455384,2050284.619,1539.484046,14337,59.55398311,9.376382573,15.44190608,329.5532009,0.984745185,4782457.871,1129.522935,968.8940346,18.57691676,35.83249159,81547.18581,629.7518448,621,57.4322361,10.18651127,14.9239799,323.2359346,0.988752455,7707.189313,1493.559747,4390,1493.559747,4487,1493.559747,4373,1493.559747,4381,1493.559747,4405
WASP_3p007_out.FIT,0,59739.80135,2459739.801,2459739.801,2459739.803,2459739.804,1.325230168,48.92416836,17.96266805,3.5,14.61301194,35.76151111,10.51270398,22.36389453,1.4,20,35,53,0.064278902,0.016383869,0.061421815,0.049441433,5.422037554,0.035855544,0.000292168,0.000252525,0.000302627,0.000289732,0.019011404,0.000273966,220.0063047,64.88008235,202.9624338,170.6451655,285.1992138,130.8760323,2444237.487,2023.912916,1240.084909,2082.988386,18.57545573,35.66132079,157112.901,1571.24802,702.179227,1432,58.17199017,4477,8.217438976,14.43789084,4.685447544,0.997337545,32032.7596,972.5869074,1783.675615,18.57884617,35.70717249,39400.53315,606.4578346,366,55.4276647,7.81597325,16.46050623,321.0787637,0.996001455,2001.180453,1939.87508,1618.397189,18.56665407,35.73313847,141441.8861,687.0069519,1340,55.95746566,11.1455183,14.10129895,306.9600101,0.99530148,31436.58514,1870.790432,1811.025908,18.56751826,35.70348882,115153.2628,668.1679393,812,56.19,13.51820833,16.96098258,78.88135972,0.840397726,13024.09921,1058.247781,1149.725471,18.57780129,35.80465093,2063635.931,1548.170642,14178,57.91487046,10.33086375,15.67968424,329.0065072,0.991725479,4577316.01,1128.844824,968.3178975,18.57691879,35.83255939,84605.87428,642.7854251,640,55.27498899,12.04822125,16.12479483,343.8332212,0.994782426,7361.502568,1571.24802,4569,1571.24802,4514,1571.24802,4500,1571.24802,4593,1571.24802,4542
WASP_3p008_out.FIT,0,59739.80205,2459739.802,2459739.802,2459739.804,2459739.805,1.328662657,48.7539021,17.96266805,3.5,14.61310028,35.77154722,8.126594078,21.96829171,1.4,20,35,53,0.064351527,0.017957869,0.061911423,0.048008814,5.443785712,0.034592405,0.000285753,0.000247306,0.000296018,0.000281897,0.018713572,0.000267206,225.2001813,72.61406117,209.1471717,170.3064453,290.9004106,129.4597354,2460517.7,2010.263093,1240.470125,2083.181569,18.57545677,35.66126387,158338.0715,1516.150964,691.0959384,1774,56.95998201,4448,6.559276457,14.36806173,8.8093591,0.999761574,38783.91495,972.4810624,1784.378678,18.57885254,35.70703914,43406.17126,596.7705378,438,54.43374558,6.555965651,16.37335497,351.2267383,0.997873647,2617.295356,1940.244173,1618.279554,18.56664995,35.73316309,143452.7871,675.8041791,1659,54.410901,9.666281438,13.62783699,286.1708823,0.988662985,36495.4878,1871.0006,1811.25939,18.56751747,35.7034515,112715.2122,655.5190243,980,56.04874776,13.22111309,15.90181382,85.18543725,0.787868526,15165.98852,1058.587996,1149.861932,18.57779982,35.80462601,2078674.198,1548.911404,21339,58.27631869,6.212471781,15.01074015,324.5413436,0.98972966,5806721.697,1129.597122,968.3183539,18.57691183,35.83256664,82269.33109,632.0439937,790,56.47382431,6.544456053,15.36446507,325.2441584,0.993627695,8423.485587,1516.150964,4528,1516.150964,4495,1516.150964,4472,1516.150964,4531,1516.150964,4508
